,date,open,close,high,low,value,profitability,secid
20,2020-02-03,2856.8,2880.6,2899.6,2843.2,784728841.6,0.8330999719966301,YNDX
21,2020-02-04,2912.4,2990.0,2994.8,2907.0,1395286200.2,2.664469166323304,YNDX
22,2020-02-05,3018.2,3008.2,3081.0,2992.4,2114721367.0,-0.3313233052812935,YNDX
23,2020-02-06,3029.4,3048.2,3076.0,3003.4,1188992623.4,0.6205849343104155,YNDX
24,2020-02-07,3058.6,3103.8,3140.0,3022.4,1483577519.2,1.4778003007912206,YNDX
25,2020-02-10,3103.8,3087.2,3143.0,3065.0,1324632416.8,-0.5348282750177319,YNDX
26,2020-02-11,3095.0,3085.0,3131.2,3066.2,1054521740.0,-0.32310177705977383,YNDX
27,2020-02-12,3084.6,3037.2,3084.6,3033.0,1686363486.8,-1.5366660182843834,YNDX
28,2020-02-13,3067.0,3087.4,3097.0,3035.2,1584589457.0,0.6651450929246852,YNDX
29,2020-02-14,3120.0,3011.0,3127.6,2950.8,6018537560.2,-3.4935897435897436,YNDX
30,2020-02-17,2980.0,2983.6,2989.8,2935.4,1479739877.2,0.12080536912751373,YNDX
31,2020-02-18,2993.0,2937.0,2993.0,2917.2,1742895923.4,-1.8710324089542267,YNDX
32,2020-02-19,2918.6,2953.0,2991.2,2912.6,2153633226.2,1.1786472966490815,YNDX
33,2020-02-20,2942.8,2988.4,2996.4,2941.4,2196984076.2,1.5495446513524502,YNDX
34,2020-02-21,2970.2,2911.8,2996.0,2910.6,1907647738.2,-1.966197562453695,YNDX
35,2020-02-25,2800.0,2681.8,2869.8,2672.6,6427805290.4,-4.221428571428564,YNDX
36,2020-02-26,2661.6,2690.8,2704.8,2538.4,6128540003.2,1.0970844604749126,YNDX
37,2020-02-27,2666.0,2678.2,2744.4,2620.4,4463510985.8,0.45761440360089345,YNDX
38,2020-02-28,2622.0,2659.8,2686.0,2540.2,3822943335.4,1.4416475972540117,YNDX
39,2020-03-02,2749.8,2721.4,2762.8,2615.2,3497220433.4,-1.032802385628049,YNDX
40,2020-03-03,2745.0,2723.0,2784.8,2701.4,2666625229.6,-0.8014571948998178,YNDX
41,2020-03-04,2680.0,2654.2,2708.8,2632.6,1867503206.4,-0.9626865671641859,YNDX
42,2020-03-05,2755.0,2728.2,2755.0,2643.2,2457725502.2,-0.9727767695099884,YNDX
43,2020-03-06,2700.8,2685.0,2711.8,2556.0,2657640455.2,-0.585011848341239,YNDX
44,2020-03-10,2509.2,2590.0,2757.8,2500.0,4016704700.4,3.2201498485573166,YNDX
45,2020-03-11,2616.8,2615.0,2640.0,2520.0,2361308179.2,-0.06878630388261166,YNDX
46,2020-03-12,2559.8,2460.0,2560.0,2350.0,3822174430.0,-3.8987420892257276,YNDX
47,2020-03-13,2439.8,2470.0,2620.6,2400.0,3072326766.6,1.2378063775719246,YNDX
48,2020-03-16,2459.6,2370.0,2459.6,2241.2,3013389537.2,-3.6428687591478255,YNDX
49,2020-03-17,2312.8,2425.0,2438.8,2257.0,2535378385.6,4.851262538913862,YNDX
50,2020-03-18,2357.0,2318.8,2400.0,2251.0,3000301291.6,-1.6207042851081808,YNDX
51,2020-03-19,2346.8,2434.0,2464.4,2273.2,3543744879.6,3.7156979717061454,YNDX
52,2020-03-20,2482.6,2455.2,2593.4,2414.0,3337061482.8,-1.103681624103766,YNDX
53,2020-03-23,2368.6,2299.8,2494.4,2295.0,2929937069.6,-2.904669424976768,YNDX
54,2020-03-24,2363.0,2459.0,2489.0,2363.0,2607539793.6,4.062632247143462,YNDX
55,2020-03-25,2550.0,2555.8,2595.0,2480.2,3421748955.8,0.227450980392164,YNDX
56,2020-03-26,2584.0,2610.0,2640.0,2505.0,3020356883.6,1.0061919504643964,YNDX
57,2020-03-27,2650.0,2597.0,2668.0,2552.6,2081740718.6,-2.0,YNDX
58,2020-03-30,2577.2,2670.2,2678.8,2577.0,1741342480.4,3.6085674375291017,YNDX
59,2020-03-31,2700.0,2714.4,2749.4,2647.0,2205845081.399998,0.5333333333333367,YNDX
60,2020-04-01,2652.0,2605.8,2679.6,2591.0,2011940378.6,-1.742081447963794,YNDX
61,2020-04-02,2621.0,2550.8,2650.0,2493.8,2845481762.8,-2.6783670354826334,YNDX
62,2020-04-03,2540.2,2520.0,2584.0,2514.4,2335929077.4,-0.795212975356264,YNDX
63,2020-04-06,2566.4,2582.0,2609.0,2536.2,2029939137.2,0.6078553615960064,YNDX
64,2020-04-07,2609.0,2668.0,2695.0,2602.2,2417532263.0,2.261402836335761,YNDX
65,2020-04-08,2622.0,2742.6,2742.6,2600.2,2022273555.2,4.599542334096107,YNDX
66,2020-04-09,2724.8,2697.2,2755.8,2661.2,2827644692.8,-1.0129183793306062,YNDX
67,2020-04-10,2705.6,2701.0,2705.6,2671.6,707293088.6,-0.1700177409816643,YNDX
68,2020-04-13,2659.6,2659.0,2688.0,2623.2,930712871.8,-0.02255978342607569,YNDX
69,2020-04-14,2698.8,2755.6,2782.4,2687.6,2485799036.2,2.104639098858742,YNDX
70,2020-04-15,2718.6,2588.2,2719.8,2584.4,2053801680.8,-4.79658647833444,YNDX
71,2020-04-16,2603.0,2637.8,2680.0,2570.2,1863514181.8,1.3369189396849859,YNDX
72,2020-04-17,2659.6,2630.4,2668.8,2620.2,1224131250.0,-1.0979094600691766,YNDX
73,2020-04-20,2670.0,2736.4,2746.0,2642.0,2340575264.2,2.4868913857677937,YNDX
74,2020-04-21,2681.6,2659.2,2695.4,2601.0,2707045917.4,-0.8353221957040607,YNDX
75,2020-04-22,2651.6,2655.0,2706.8,2631.2,2096704613.4,0.128224468245591,YNDX
76,2020-04-23,2666.0,2640.6,2677.0,2621.4,1342558601.6,-0.95273818454614,YNDX
77,2020-04-24,2634.4,2621.0,2655.0,2606.6,1063497407.8,-0.5086547221378716,YNDX
78,2020-04-27,2651.6,2715.0,2715.0,2647.0,2125656370.8,2.3910092019912543,YNDX
79,2020-04-28,2730.2,2754.8,2856.8,2716.4,3622829180.8,0.9010328913632835,YNDX
80,2020-04-29,2807.0,2870.0,2874.0,2775.4,2205518868.4,2.2443890274314215,YNDX
81,2020-04-30,2898.0,2850.8,2924.0,2812.2,2139358999.0,-1.6287094547964052,YNDX
82,2020-05-04,2809.8,2828.8,2848.8,2776.8,1166411573.6,0.6762047120791514,YNDX
83,2020-05-05,2849.0,2842.2,2876.8,2831.0,1007709703.6,-0.23868023868024507,YNDX
84,2020-05-06,2849.2,2864.0,2883.2,2830.2,1075984612.0,0.5194440544714369,YNDX
85,2020-05-07,2869.0,2910.2,2918.8,2858.0,1241369304.2,1.4360404322063374,YNDX
86,2020-05-08,2979.2,2975.2,2992.0,2933.0,1404249646.0,-0.13426423200859292,YNDX
87,2020-05-12,2968.2,2977.0,2979.8,2927.0,835505398.4,0.2964759787076404,YNDX
88,2020-05-13,2959.0,2893.4,2959.0,2890.4,1492724756.0,-2.216965190942883,YNDX
89,2020-05-14,2875.0,2821.8,2883.0,2785.8,1585360736.4,-1.8504347826086893,YNDX
90,2020-05-15,2856.8,2839.6,2894.0,2795.8,1481616150.2,-0.6020722486698499,YNDX
91,2020-05-18,2885.4,2945.0,2947.0,2870.4,1404438119.0,2.065571497885905,YNDX
92,2020-05-19,2975.2,2970.0,2980.0,2923.6,1006890578.0,-0.17477816617369651,YNDX
93,2020-05-20,2956.8,2964.6,3000.0,2941.0,1522005574.4,0.26379870129869204,YNDX
94,2020-05-21,2942.0,2910.8,2960.0,2895.0,1479102166.0,-1.0605030591434337,YNDX
95,2020-05-22,2887.6,2905.0,2938.8,2880.6,980472381.6,0.6025765341460068,YNDX
96,2020-05-25,2914.2,2960.6,2962.0,2908.2,762324356.2,1.5922036922654619,YNDX
97,2020-05-26,2968.2,2913.2,2992.8,2911.4,1637132779.0,-1.8529748669227142,YNDX
98,2020-05-27,2905.8,2826.0,2942.8,2817.2,1983259154.6,-2.746231674581877,YNDX
99,2020-05-28,2876.8,2888.0,2916.8,2860.4,1800337196.4,0.38932146829810266,YNDX
100,2020-05-29,2865.0,2833.2,2884.0,2811.6,1509123115.4,-1.109947643979064,YNDX
101,2020-06-01,2849.6,2846.0,2869.8,2814.4,1807444108.8,-0.12633352049410124,YNDX
102,2020-06-02,2845.0,2837.8,2875.0,2821.2,1984684005.8,-0.253075571177498,YNDX
103,2020-06-03,2837.2,2867.6,2879.6,2835.0,1906430788.6,1.0714789228817176,YNDX
104,2020-06-04,2856.0,2861.6,2882.0,2837.0,1313061405.6,0.19607843137254585,YNDX
105,2020-06-05,2871.0,2884.0,2911.8,2850.0,1222768235.2,0.4528039010797631,YNDX
106,2020-06-08,2896.6,2873.2,2917.8,2866.0,1054726464.4,-0.8078436787958329,YNDX
107,2020-06-09,2897.0,2902.0,2905.0,2855.0,970374143.8,0.17259233690024164,YNDX
108,2020-06-10,2896.2,2881.2,2919.4,2867.0,1021970897.6,-0.5179200331468822,YNDX
109,2020-06-11,2873.0,2850.0,2879.8,2817.6,1359168546.8,-0.8005569091541943,YNDX
110,2020-06-15,2836.0,2967.4,2975.0,2820.4,2328608711.6,4.6332863187588185,YNDX
111,2020-06-16,2984.2,3009.0,3062.0,2967.4,2763644461.8,0.8310434957442593,YNDX
112,2020-06-17,3024.8,3068.2,3074.0,3010.0,1852988142.2,1.4348056069822677,YNDX
113,2020-06-18,3058.6,3108.0,3115.0,3021.2,2277647858.8,1.6151180278558848,YNDX
114,2020-06-19,3108.0,3155.0,3176.2,3107.0,2208209346.4,1.5122265122265122,YNDX
115,2020-06-22,3170.2,3254.2,3270.8,3115.0,2435025324.6,2.6496750993628164,YNDX
116,2020-06-23,3240.4,3358.6,3444.8,3240.4,5728725699.0,3.647697815084552,YNDX
117,2020-06-25,3432.2,3499.0,3509.2,3383.0,4463727469.0,1.946273527183736,YNDX
118,2020-06-26,3476.2,3430.0,3519.4,3417.0,2118443296.4,-1.3290374546919,YNDX
119,2020-06-29,3431.2,3467.0,3483.2,3380.2,1920744557.6,1.0433667521566852,YNDX
120,2020-06-30,3467.6,3545.6,3564.6,3423.0,2200092557.6,2.2493943938170493,YNDX
121,2020-07-02,3524.0,3548.6,3588.0,3502.0,1560910612.6,0.6980703745743447,YNDX
122,2020-07-03,3560.4,3549.6,3575.0,3513.0,973238752.8,-0.3033367037411578,YNDX
123,2020-07-06,3572.8,3639.0,3710.0,3555.6,2232002203.0,1.8528884908195202,YNDX
124,2020-07-07,3643.0,3598.8,3664.2,3572.0,2213073489.6,-1.2132857534998578,YNDX
125,2020-07-08,3595.4,3581.8,3636.0,3553.0,2052505457.6,-0.3782611114201454,YNDX
126,2020-07-09,3590.0,3637.8,3658.0,3575.4,1789359740.6,1.3314763231197821,YNDX
127,2020-07-10,3629.6,3633.0,3684.8,3590.6,1831480541.2,0.09367423407538271,YNDX
128,2020-07-13,3637.0,3678.0,3719.6,3635.0,1703567496.2,1.127302722023646,YNDX
129,2020-07-14,3670.2,3772.0,3789.0,3581.2,2682270352.4,2.7736908070404933,YNDX
130,2020-07-15,3762.0,3882.8,3896.4,3762.0,3139359369.2,3.2110579479000583,YNDX
131,2020-07-16,3844.8,3824.0,3882.8,3807.0,1927349450.8,-0.5409904286308828,YNDX
132,2020-07-17,3824.0,3950.0,3966.0,3824.0,2495725115.4,3.2949790794979084,YNDX
133,2020-07-20,3957.0,4029.0,4029.4,3901.0,2326200287.4,1.819560272934041,YNDX
134,2020-07-21,4015.0,3964.0,4202.0,3921.2,4169380590.8,-1.2702366127023663,YNDX
135,2020-07-22,3965.0,4010.0,4026.6,3910.6,2797343079.8,1.1349306431273645,YNDX
136,2020-07-23,4020.0,4002.8,4069.6,3952.2,2319989398.2,-0.4278606965174084,YNDX
137,2020-07-24,3982.0,4017.2,4045.0,3931.0,1956989896.2,0.8839779005524816,YNDX
138,2020-07-27,4035.0,4123.0,4155.0,4012.0,2179411364.0,2.18091697645601,YNDX
139,2020-07-28,4194.0,4114.4,4198.8,3971.8,5292024008.8,-1.897949451597529,YNDX
140,2020-07-29,4131.0,4187.8,4222.0,4121.6,2271949022.8,1.3749697409828172,YNDX
141,2020-07-30,4182.2,4191.0,4196.8,4104.4,2275794338.2,0.21041557075224004,YNDX
142,2020-07-31,4213.0,4257.0,4267.6,4180.2,3422788785.4,1.0443864229765014,YNDX
143,2020-08-03,4261.2,4288.6,4328.8,4242.6,2348209067.2,0.6430113583028384,YNDX
144,2020-08-04,4304.0,4312.0,4348.8,4280.2,1482967333.0,0.18587360594795538,YNDX
145,2020-08-05,4333.2,4340.2,4355.0,4310.0,2205020877.8,0.16154343210560324,YNDX
146,2020-08-06,4335.0,4413.8,4417.6,4330.2,1890057845.2,1.8177623990772822,YNDX
147,2020-08-07,4394.0,4360.0,4443.6,4321.0,2485754108.6,-0.7737824305871643,YNDX
148,2020-08-10,4381.0,4205.0,4396.0,4173.8,3613608497.2,-4.017347637525679,YNDX
149,2020-08-11,4228.2,4185.8,4329.0,4135.2,5590493998.2,-1.0027907856771117,YNDX
150,2020-08-12,4208.2,4288.8,4330.0,4182.0,5206608560.4,1.9153082077848098,YNDX
151,2020-08-13,4411.0,4366.0,4554.2,4317.4,16661870108.6,-1.020176830650646,YNDX
152,2020-08-14,4406.6,4389.6,4459.8,4370.4,9689458279.2,-0.38578495892524844,YNDX
153,2020-08-17,4409.8,4500.0,4534.6,4406.0,11367304985.8,2.0454442378339115,YNDX
154,2020-08-18,4491.6,4503.0,4548.0,4464.4,8908341962.0,0.25380710659897665,YNDX
155,2020-08-19,4513.0,4620.0,4624.4,4505.4,8955150291.0,2.370928428982938,YNDX
156,2020-08-20,4594.8,4700.0,4760.0,4586.0,13994978309.8,2.2895447027074045,YNDX
157,2020-08-21,4725.0,4772.0,4823.8,4717.6,12067881492.0,0.9947089947089948,YNDX
158,2020-08-24,4800.0,4913.4,4920.0,4770.2,11162543289.2,2.3624999999999923,YNDX
159,2020-08-25,4920.0,5055.0,5078.2,4890.6,13004362423.4,2.7439024390243905,YNDX
160,2020-08-26,5060.4,4973.6,5135.8,4816.4,18929695913.0,-1.7152794245514045,YNDX
161,2020-08-27,4993.6,4842.8,5022.8,4791.0,12787807399.6,-3.0198654277475203,YNDX
162,2020-08-28,4870.2,4845.0,4928.2,4761.0,11800110056.6,-0.5174325489712911,YNDX
163,2020-08-31,4890.6,5089.4,5165.0,4881.0,116391184142.6,4.0649409070461555,YNDX
164,2020-09-01,5080.0,5033.0,5177.0,4984.8,18423656591.0,-0.9251968503937008,YNDX
165,2020-09-02,5070.0,5070.0,5118.2,4943.0,12409653214.8,0.0,YNDX
166,2020-09-03,5043.0,4917.8,5106.0,4870.0,12903085331.8,-2.4826492167360663,YNDX
167,2020-09-04,4885.8,4885.0,4993.8,4766.0,13691512417.0,-0.01637398174301408,YNDX
168,2020-09-07,4845.0,4975.0,4997.8,4810.0,6213642695.0,2.683178534571723,YNDX
169,2020-09-08,4980.6,4670.2,5035.0,4660.2,15642564923.2,-6.232180861743576,YNDX
170,2020-09-09,4698.8,4743.4,4759.0,4650.0,7953995668.2,0.9491785136630513,YNDX
171,2020-09-10,4740.0,4597.8,4775.0,4585.0,8361955914.4,-2.999999999999996,YNDX
172,2020-09-11,4629.8,4662.0,4692.2,4572.2,6954274616.6,0.6954944058058624,YNDX
173,2020-09-14,4679.8,4730.0,4760.0,4665.2,5337359103.4,1.0726954143339418,YNDX
174,2020-09-15,4730.0,4685.8,4836.8,4656.0,8344070019.2,-0.9344608879492561,YNDX
175,2020-09-16,4704.6,4637.0,4719.6,4608.0,4194996954.6,-1.436891552948186,YNDX
176,2020-09-17,4606.8,4595.0,4614.0,4483.4,7460074667.0,-0.2561430928193145,YNDX
177,2020-09-18,4581.0,4628.0,4643.6,4552.0,4674724400.4,1.0259768609473914,YNDX
178,2020-09-21,4627.0,4527.8,4627.0,4488.2,4547320863.6,-2.143937756645771,YNDX
179,2020-09-22,4534.0,4900.0,4900.0,4490.0,14477851334.8,8.072342302602559,YNDX
180,2020-09-23,4980.8,5008.6,5653.2,4941.6,68430664480.6,0.5581432701574081,YNDX
181,2020-09-24,5016.6,4775.0,5045.8,4763.4,14415410288.0,-4.816010843997934,YNDX
182,2020-09-25,4800.0,4934.0,4959.8,4710.0,8914472774.8,2.7916666666666665,YNDX
183,2020-09-28,4958.0,5080.0,5119.8,4941.8,8892190477.8,2.4606696248487294,YNDX
184,2020-09-29,5071.0,5095.0,5131.0,4940.0,7497736162.8,0.4732794320646815,YNDX
185,2020-09-30,5078.4,5062.0,5106.8,5022.4,3568363774.0,-0.3229363579079954,YNDX
186,2020-10-01,5070.0,4928.8,5108.6,4902.0,6063040492.4,-2.7850098619329353,YNDX
187,2020-10-02,4908.0,4907.0,4988.6,4844.8,5892209059.8,-0.020374898125509373,YNDX
188,2020-10-05,4938.0,4980.0,5010.0,4872.2,4034259263.8,0.850546780072904,YNDX
189,2020-10-06,4992.0,4869.0,4999.2,4833.4,4994787135.6,-2.4639423076923075,YNDX
190,2020-10-07,4891.8,4779.4,4902.8,4740.0,4723599832.2,-2.2977227196533083,YNDX
191,2020-10-08,4804.0,4714.6,4816.6,4690.2,4299701272.0,-1.8609492089924986,YNDX
192,2020-10-09,4732.2,4683.0,4766.0,4620.8,5128772802.4,-1.0396855585140066,YNDX
193,2020-10-12,4697.8,4759.8,4794.0,4685.0,4591643243.6,1.319766699306058,YNDX
194,2020-10-13,4750.4,4838.8,4855.0,4736.8,5892058127.2,1.8608959245537335,YNDX
195,2020-10-14,4845.2,4772.0,4885.4,4752.0,4197003483.8,-1.5107735490794976,YNDX
196,2020-10-15,4755.4,4754.4,4780.0,4677.0,4796237582.8,-0.021028725238676035,YNDX
197,2020-10-16,4754.0,4530.0,4779.8,4503.0,10368259361.8,-4.711821623895667,YNDX
198,2020-10-19,4551.8,4457.0,4571.8,4427.2,6438361040.8,-2.08269256118459,YNDX
199,2020-10-20,4465.0,4340.0,4494.0,4311.4,6602846338.4,-2.799552071668533,YNDX
200,2020-10-21,4352.8,4410.2,4440.0,4263.6,8104296525.0,1.318691417018922,YNDX
201,2020-10-22,4400.0,4455.0,4508.6,4373.0,6620270605.0,1.25,YNDX
202,2020-10-23,4441.0,4523.2,4529.8,4435.2,3431184051.6,1.8509344742175144,YNDX
203,2020-10-26,4499.8,4504.0,4540.6,4450.2,2798071118.0,0.09333748166584777,YNDX
204,2020-10-27,4499.8,4600.8,4623.0,4475.6,4102303704.4,2.2445442019645316,YNDX
205,2020-10-28,4590.0,4586.0,4637.0,4500.0,6323568977.8,-0.08714596949891067,YNDX
206,2020-10-29,4600.0,4637.2,4655.0,4584.4,4594748006.6,0.808695652173909,YNDX
207,2020-10-30,4597.6,4561.0,4619.6,4515.0,2968716023.8,-0.7960675134853046,YNDX
208,2020-11-02,4560.0,4589.2,4685.0,4543.4,3894683822.0,0.6403508771929785,YNDX
209,2020-11-03,4602.0,4591.0,4627.8,4536.0,3936619470.6,-0.23902651021295088,YNDX
210,2020-11-05,4765.4,4854.8,4867.0,4710.2,7172170336.6,1.8760229991186583,YNDX
211,2020-11-06,4831.6,4927.0,4934.4,4780.0,4970657456.4,1.9745012004304916,YNDX
212,2020-11-09,4988.8,4985.4,5077.8,4933.4,9166527038.4,-0.0681526619628076,YNDX
213,2020-11-10,4975.0,4696.0,4986.0,4696.0,7977459461.6,-5.608040201005025,YNDX
214,2020-11-11,4726.6,4724.8,4813.6,4666.2,7723386289.0,-0.03808234248720395,YNDX
215,2020-11-12,4708.8,4718.8,4775.0,4703.0,2827835235.4,0.21236833163438668,YNDX
216,2020-11-13,4748.8,4799.0,4799.8,4732.0,1823739054.2,1.0571091644204813,YNDX
217,2020-11-16,4805.2,4735.2,4839.8,4705.2,3293492960.8,-1.4567551818862898,YNDX
218,2020-11-17,4738.0,4680.0,4765.0,4632.0,2182090795.6,-1.2241452089489235,YNDX
219,2020-11-18,4672.0,4691.2,4750.0,4641.2,2369397839.0,0.4109589041095852,YNDX
220,2020-11-19,4696.0,4742.6,4755.0,4678.0,1663465516.0,0.9923339011925121,YNDX
221,2020-11-20,4743.6,4745.6,4792.8,4720.0,1596072035.6,0.042162071000927566,YNDX
222,2020-11-23,4750.0,4687.6,4783.0,4680.0,2895878726.6,-1.313684210526308,YNDX
223,2020-11-24,4711.0,4935.8,4966.6,4695.4,7375754004.2,4.7718106559116995,YNDX
224,2020-11-25,4950.2,4946.0,4960.0,4846.0,4112439302.4,-0.08484505676537954,YNDX
225,2020-11-26,4940.0,4985.2,5034.8,4915.8,3089742110.2,0.9149797570850166,YNDX
226,2020-11-27,5007.0,5115.0,5170.0,4970.2,5016139878.0,2.156980227681246,YNDX
227,2020-11-30,5099.8,5278.0,5418.4,5065.2,18829870702.8,3.494254676653983,YNDX
228,2020-12-01,5308.2,5310.4,5389.6,5240.4,6477510740.8,0.04144531102821706,YNDX
229,2020-12-02,5309.0,5193.6,5327.2,5180.2,4117361544.2,-2.1736673573177554,YNDX
230,2020-12-03,5211.4,5166.0,5245.0,5136.2,2717230705.0,-0.8711670568369275,YNDX
231,2020-12-04,5185.0,5065.2,5228.0,5055.4,4200138175.6,-2.310511089681778,YNDX
232,2020-12-07,5065.4,5002.2,5113.2,4962.6,3686415158.8,-1.2476803411379125,YNDX
233,2020-12-08,5009.6,5066.4,5077.8,4952.6,3899465526.0,1.133823059725313,YNDX
234,2020-12-09,5063.4,5094.0,5230.8,5040.0,4980323887.2,0.604337006754362,YNDX
235,2020-12-10,5119.6,5169.2,5189.8,4990.6,3879427325.0,0.968825689506982,YNDX
236,2020-12-11,5140.6,5124.0,5194.0,5092.2,2538825773.0,-0.3229195035599028,YNDX
237,2020-12-14,5161.0,5040.0,5161.0,5010.2,3022896501.0,-2.3445068785119165,YNDX
238,2020-12-15,5058.8,5050.0,5109.4,5015.0,1952016802.0,-0.17395429746185226,YNDX
239,2020-12-16,5076.0,5198.0,5204.8,5050.0,2757995400.4,2.4034672970843185,YNDX
240,2020-12-17,5182.0,5145.4,5283.6,5100.8,4841812729.6,-0.706291007333083,YNDX
241,2020-12-18,5161.0,5082.0,5209.0,5080.2,3923714609.0,-1.5307111024995155,YNDX
242,2020-12-21,5100.0,5004.4,5139.8,4991.4,4441546106.2,-1.8745098039215757,YNDX
243,2020-12-22,5009.8,5084.0,5095.0,4982.0,2147183283.2,1.4810970497824227,YNDX
244,2020-12-23,5078.0,5113.0,5149.8,5041.4,1785864872.0,0.6892477353288696,YNDX
245,2020-12-24,5137.8,5029.0,5137.8,4990.4,1694264010.6,-2.1176378994900573,YNDX
246,2020-12-25,5032.0,5039.8,5049.8,5002.0,461673372.2,0.1550079491255998,YNDX
247,2020-12-28,5041.0,5026.4,5078.4,4986.2,1696244484.4,-0.28962507439000923,YNDX
248,2020-12-29,5014.0,5020.4,5065.2,4996.0,1723459778.8,0.1276426007179824,YNDX
249,2020-12-30,5021.0,5167.0,5183.2,5006.4,2435088417.2,2.907787293367855,YNDX
250,2021-01-04,5187.8,5185.2,5235.0,5113.0,2981290425.0,-0.0501175835614396,YNDX
251,2021-01-05,5184.0,5340.4,5389.4,5141.0,3614572476.8,3.0169753086419684,YNDX
252,2021-01-06,5300.0,5188.8,5338.8,5150.0,4227108828.6,-2.0981132075471662,YNDX
253,2021-01-08,5230.0,5254.2,5323.4,5220.0,4705287843.6,0.46271510516252046,YNDX
254,2021-01-11,5257.4,5214.2,5303.0,5200.4,4188534397.6,-0.8216989386388676,YNDX
255,2021-01-12,5222.2,5121.8,5270.0,5100.2,3240970205.2,-1.9225613726015784,YNDX
256,2021-01-13,5159.2,5079.8,5198.6,5053.0,2842336379.2,-1.5389982943091882,YNDX
257,2021-01-14,5098.0,5077.4,5132.4,5006.0,3752408069.4,-0.404080031384864,YNDX
258,2021-01-15,5070.0,4998.0,5128.0,4988.8,4031103377.0,-1.4201183431952662,YNDX
259,2021-01-18,5002.0,5043.6,5061.0,4990.0,2689668691.2,0.8316673330667805,YNDX
260,2021-01-19,5055.8,5008.8,5069.8,4965.4,3239470077.8,-0.9296253807508209,YNDX
261,2021-01-20,5019.0,5170.0,5178.0,4985.0,4149376405.4,3.008567443713887,YNDX
262,2021-01-21,5130.2,5069.0,5167.0,5006.2,5207661254.0,-1.1929359479162571,YNDX
263,2021-01-22,5028.6,5015.8,5098.8,5010.0,2917426771.6,-0.25454400827268386,YNDX
264,2021-01-25,5039.8,4901.8,5089.0,4860.4,6226574675.2,-2.7382038969800386,YNDX
265,2021-01-26,4941.8,4898.2,4984.0,4884.6,5068025247.0,-0.8822696183576907,YNDX
266,2021-01-27,4909.2,4828.4,4937.0,4775.4,5013261194.2,-1.6458893506070276,YNDX
267,2021-01-28,4824.8,4876.2,4917.0,4800.4,2334809785.0,1.065329132813788,YNDX
268,2021-01-29,4859.8,4760.6,4879.2,4713.2,3887139791.2,-2.041236264866863,YNDX
269,2021-02-01,4786.4,4847.4,4857.8,4728.6,2750118213.4,1.274444258733077,YNDX
270,2021-02-02,4850.2,4997.0,4999.8,4850.2,4175517277.4,3.0266793121933153,YNDX
271,2021-02-03,4984.0,4917.2,5005.0,4901.6,3343909489.8,-1.3402889245585912,YNDX
272,2021-02-04,4934.6,5016.6,5018.6,4903.4,3405770938.2,1.661735500344506,YNDX
273,2021-02-05,4990.2,4973.6,5024.6,4913.0,2918158708.0,-0.3326519979159043,YNDX
274,2021-02-08,5000.0,5060.4,5075.0,4973.2,2799103877.4,1.2079999999999929,YNDX
275,2021-02-09,5061.0,5147.2,5170.0,4995.2,3999423615.4,1.7032207073700814,YNDX
276,2021-02-10,5142.2,5306.0,5349.6,5105.0,7907343275.2,3.1854070242308774,YNDX
277,2021-02-11,5310.0,5361.6,5394.0,5229.6,4840377226.2,0.9717514124293853,YNDX
